toi,tic,cps_name,evol,source,disp,photo_vetting,spec_vetting,ao_vetting,ra,dec,tmag,tmag_err,bmag,vmag,b_v,jmag,hmag,kmag,gmag,bpmag,bp_g,delta_g,delta_g_flag,j,j_prime,nobs,last_observed,template,nobs_goal,tot_time,rem_nobs,rem_time,n_comments,last_comment,rs,rs_err,r_s,m_s,teff,teff_err,t_eff,teff_jump,logg,logg_err,logg_jump,feh,f_eh,ast_det_c,c_sector,ast_det_t,t_sector,color,vsini,prot,sval,sigma_act,sigma_rot,sigma_gran,sigma_rv,sigma_tot,limit,logrhk,ruwe,rp,rp_err,mp,k,kerr,ksig,epoch,epoch_err,period,period_err,dur,dur_err,b_est,circ_dur,circ_dur_err,max_circ_dur,a_to_R,depth,depth_err,teq,sinc,SNR,dist,prv,ra_J2000,dec_J2000,drop,finish,nobs_5sig,rt_5sig,tt_5sig,nobs_10sig,rt_10sig,tt_10sig,alerted,updated,tks_comments,toi_comments,comment_list,activity
1501.01,329145325,-,MS,qlp,VPC?,-,-,-,332.7127,59.6506,10.409,0.006,11.135,10.721000000000000,0.414,9.97,9.855,9.777000000000000,10.686,10.897,0.226,0.14,FALSE,,,0.0,-1.0,FALSE,60.0,12.35,60.0,12.35,0.0,-1.0,1.58,0.06,1.58,1.64,7274.0,508.0,7274.0,-1.0,4.25,0.11,,,,0.05,3.0,0.05,3.0,,,,,0.0,0.0,2.72,1.46,3.09,TRUE,,1.02,17.33,5.32,317.83,142.55,0.4,356.38,1739.6039,0.0031,1.07672,0.00011,2.75,0.06,-3.23,2.14,0.56,2.49,3.3,3840.0,918.51,4436.0,64283.0,39.0,351.08,FALSE,22 10 51.0,+59 39 02,FALSE,FALSE,20.0,4.29,4.29,30.0,6.3,6.3,2019-12-05 21:41:09+0000,2020-05-20 19:58:56+0000,-,Crowded field,-,
1502.01,410528770,-,SG,qlp,PC,-,-,-,328.2157,60.5691,10.482,0.006,11.729000000000000,11.016000000000000,0.713,9.78,9.451,9.476,10.969000000000000,11.363,0.41,2.226,FALSE,,,0.0,-1.0,FALSE,60.0,13.8,60.0,13.8,0.0,-1.0,2.41,0.13,2.41,1.0,5647.0,144.0,5647.0,-1.0,3.68,0.08,,,,0.0501,3.0,0.0501,3.0,,,,,0.0,0.0,2.65,1.57,3.08,TRUE,,0.98,22.64,6.84,317.83,144.93,0.4,362.32,1740.816,0.0026,2.75347,0.00025,3.46,0.23,0.82,5.25,1.39,6.13,3.43,2880.0,647.9,2565.0,7188.0,54.0,387.98,FALSE,21 52 51.8,+60 34 08,FALSE,FALSE,20.0,4.83,4.83,30.0,7.07,7.07,2019-12-05 21:41:09+0000,2020-05-20 19:58:57+0000,-,V-shaped and some odd-even,-,
1503.01,428065977,-,MS,qlp,PC,-,-,-,339.1203,52.1158,10.235,0.012,11.1,10.644,0.456,9.831,9.693,9.611,10.533,10.759,0.24100000000000000,0.084,FALSE,,,0.0,-1.0,FALSE,60.0,12.0,60.0,12.0,0.0,-1.0,1.46,0.06,1.46,1.51,6928.0,149.0,6928.0,-1.0,4.29,0.09,,,,0.05,2.0,0.05,2.0,,,,,0.0,0.0,2.32,1.44,2.73,TRUE,,0.91,3.58,0.28,8.81,3.62,0.35,10.34,1739.1409,0.0117,1.65445,0.00067,3.19,0.68,-11.63,2.35,0.61,2.73,4.63,610.0,2.04,2651.0,8203.0,11.0,289.12,FALSE,22 36 28.9,+52 06 56,FALSE,FALSE,20.0,4.16,4.16,57.0,11.41,11.41,2019-12-05 21:41:09+0000,2020-05-20 19:58:58+0000,-,Potential level 1 candidate,-,
1504.01,326114850,T001504,MS,qlp,NEB,passed,passed,failed,331.5696,52.7019,9.986,0.006,11.041000000000000,10.581,0.46,9.459,9.239000000000000,9.171,10.369000000000000,10.667,0.312,0.696,FALSE,0.62,-2.72,4.0,49.0,TRUE,60.0,11.72,56.0,10.96,4.0,48.0,1.5,0.07,1.5,1.19,6194.0,130.0,6194.0,5949.0,4.16,0.08,4.18096401934,0.045,,0.0501,2.0,0.0501,2.0,0.54313,4.125385816905,,0.1255,1.99,1.68,1.79,1.41,3.46,FALSE,-5.29030706583597,1.01,3.69,0.28,9.06,4.79,0.45,10.64,1739.3781,0.0035,1.24564,0.00017,1.35,0.31,0.87,2.37,0.62,2.76,3.44,630.0,1.72,1771.0,1633.0,12.0,231.27,FALSE,22 06 16.7,+52 42 06,FALSE,FALSE,20.0,3.3,4.06,53.0,9.62,10.38,2019-12-05 21:41:09+0000,2020-05-20 19:58:58+0000,"dV=5.3 sep=13"" S",Potential level 1 candidate,"SAFFIs confirms the event repeats in TIC 326114806 at the TOI period, retired as NEB and should be dropped from TKS., Passes vetting. No secondary lines. Systemic and Gaia RVs agree., Passes vetting. No secondary lines. Systemic and Gaia RVs agree., SAFFIs confirms the event repeats in TIC 326114806 at the TOI period, retired as NEB and should be dropped from TKS.",3.0
1505.01,331034236,-,SG,qlp,PC,-,-,-,326.0918,58.5517,9.271,0.006,10.289000000000000,9.772,0.517,8.749,8.537,8.486,9.638,9.924,0.298,1.3020000000000000,FALSE,,,0.0,-1.0,FALSE,60.0,6.8,60.0,6.8,0.0,-1.0,2.07,0.09,2.07,1.25,6338.0,144.0,6338.0,-1.0,3.9,0.09,,,,0.051,2.0,0.051,2.0,,,,,0.0,0.0,2.8,1.39,3.13,TRUE,,0.94,4.56,0.32,18.87,6.9,0.4,17.25,1740.6949,0.009000000000000000,3.42985,0.0012,3.68,0.76,0.72,4.52,1.19,5.26,4.98,480.0,1.2,1756.0,1579.0,12.0,236.73,FALSE,21 44 22.0,+58 33 06,FALSE,FALSE,20.0,2.34,2.34,30.0,3.45,3.45,2019-12-05 21:41:09+0000,2020-05-20 19:58:59+0000,-,Some odd-even,-,
1506.01,64836837,-,MS,qlp,PC,-,-,-,338.7966,55.03100000000000,9.812,0.017,10.172,10.052,0.12,9.542,9.521,9.52,9.926,10.029,0.11600000000000000,0.505,FALSE,,,0.0,-1.0,FALSE,60.0,8.21,60.0,8.21,0.0,-1.0,3.37,0.13,3.37,2.33,9195.0,235.0,9195.0,-1.0,3.75,0.07,,,,0.05,2.0,0.05,2.0,,,,,0.0,0.0,8.17,1.39,8.29,TRUE,,1.02,14.11,0.81,317.83,52.13,1.07,48.72,1742.6867,0.0042,10.91188,0.0014200000000000000,2.43,0.27,0.97,8.81,2.3,10.23,8.15,1670.0,2.67,1119.0,261.0,15.0,705.85,FALSE,22 35 11.2,+55 01 51,FALSE,FALSE,20.0,2.83,2.83,30.0,4.18,4.18,2019-12-05 21:41:09+0000,2020-05-20 19:58:57+0000,-,Likely Jupiter sized,-,
1507.01,430677414,-,MS,qlp,NEB,-,-,-,333.6698,53.2396,8.417,0.006,8.793,8.6,0.193,8.135,8.106,8.101,8.546,8.658,0.12,-0.8170000000000000,FALSE,,,0.0,-1.0,FALSE,60.0,5.05,60.0,5.05,0.0,-1.0,1.77,0.06,1.81,2.01,7960.0,143.0,8217.0,-1.0,4.23,0.08,,,,0.05,2.0,0.05,2.0,,,,,0.0,0.0,3.75,1.01,3.88,TRUE,,0.83,7.78,4.13,46.75,24.19,0.5,48.38,1738.9305,0.0012,0.4674100000000000,2E-05,1.25,0.02,0.78,1.74,0.45,2.02,1.77,1592.12,446.39,5361.0,137211.0,53.0,195.54,FALSE,22 14 40.8,+53 14 22,FALSE,FALSE,20.0,1.72,1.72,30.0,2.55,2.55,2019-12-05 21:41:09+0000,2019-12-05 21:41:09+0000,-,high frequency variability in the star; TFOP FP,-,
1508.01,415741431,-,MS,qlp,PC,-,-,-,339.1444,58.2761,10.471000000000000,0.02,11.273,10.858000000000000,0.415,9.941,9.821,9.75,10.76,10.992,0.247,2.301,FALSE,,,0.0,-1.0,FALSE,60.0,13.0,60.0,13.0,0.0,-1.0,3.87,0.15,3.87,2.05,8326.0,230.0,8326.0,-1.0,3.58,0.08,,,,0.05,3.0,0.05,3.0,,,,,0.0,0.0,7.65,1.51,7.8,TRUE,,0.92,12.18,0.83,317.83,97.46,1.01,96.5,1739.7046,0.005,2.1568,0.0004,2.25,0.4,0.95,6.15,1.61,7.14,2.31,1020.0,2.58,2252.0,4273.0,14.0,852.23,FALSE,22 36 34.7,+58 16 33,FALSE,FALSE,20.0,4.53,4.53,30.0,6.65,6.65,2019-12-05 21:41:09+0000,2020-05-20 19:58:58+0000,-,Crowded field,-,
1509.01,272828463,-,MS,qlp,NEB,-,-,-,356.5888,60.487,9.422,0.006,9.99,9.663,0.327,8.98,8.971,8.911,9.661,9.848000000000000,0.19900000000000000,1.185,FALSE,,,0.0,-1.0,FALSE,60.0,6.34,60.0,6.34,0.0,-1.0,2.91,0.14,2.91,1.87,7856.0,606.0,7856.0,-1.0,3.78,0.1,,,,0.05,3.0,0.05,3.0,,,,,0.0,0.0,5.38,1.39,5.56,TRUE,,0.94,19.46,5.53,317.83,144.89,0.72,201.24,1765.0406,0.002,0.78877,5E-05,1.58,0.04,0.92,3.4,0.9,3.96,1.52,1350.0,290.03,4867.0,93169.0,39.0,431.14,FALSE,23 46 21.3,+60 29 13,FALSE,FALSE,20.0,2.18,2.18,30.0,3.22,3.22,2019-12-05 21:41:09+0000,2020-05-20 19:58:51+0000,-,Likely EB; depth-aperture correlation; V-shaped,-,
1510.01,377739433,T001510,SG,qlp,PC,passed,-,-,348.5738,65.9579,10.197,0.022,11.485,10.851000000000000,0.634,9.51,9.229,9.151,10.688000000000000,11.088,0.415,3.1040000000000000,FALSE,0.86,-3.46,2.0,235.0,FALSE,60.0,12.96,58.0,12.54,4.0,235.0,3.4,0.15,3.4,1.34,6524.0,188.0,6524.0,6348.0,3.5,0.09,2.8806900437,-0.14,,0.0565,3.0,0.0565,3.0,0.733887,12.2038363398,,0.11506,1.93,5.53,8.16,1.51,10.16,FALSE,-5.58415206091321,1.06,7.12,0.49,40.22,19.7,1.31,15.04,1764.8252,0.0056,1.23852,0.00023,3.14,0.38,0.85,5.17,1.35,6.01,1.57,440.0,0.95,2736.0,9304.0,14.0,500.54,FALSE,23 14 17.7,+65 57 28,FALSE,FALSE,20.0,4.1,4.52,30.0,6.21,6.63,2019-12-05 21:41:09+0000,2020-05-20 19:59:01+0000,,other stars in pixel,"Vetting clean, moderate vsini=12.2 km/s, Rotated to avoid nearby companion.  Companion is 7"" E., Rotated to avoid nearby companion.  Companion is 7"" E., Vetting clean, moderate vsini=12.2 km/s",5.0
1511.01,376682699,-,MS,qlp,NEB,-,-,-,340.3522,69.0744,10.381000000000000,0.027000000000000000,10.724,10.59,0.134,10.098000000000000,10.114000000000000,10.085,10.495,10.601000000000000,0.12,-0.5330000000000000,FALSE,,,0.0,-1.0,FALSE,60.0,11.76,60.0,11.76,0.0,-1.0,2.0,0.06,2.0,2.34,9218.0,397.0,9218.0,-1.0,4.21,0.07,,,,0.05,4.0,0.05,4.0,,,,,0.0,0.0,5.08,1.42,5.27,TRUE,,0.99,24.39,6.04,317.83,111.6,0.68,164.12,1765.1530000000000,0.0011,1.10264,5E-05,2.42,0.04,0.51,2.44,0.63,2.82,2.98,2940.0,743.17,5424.0,143773.0,75.0,544.23,FALSE,22 41 24.5,+69 04 27,FALSE,FALSE,20.0,4.08,4.08,30.0,6.0,6.0,2019-12-05 21:41:10+0000,2020-05-20 19:59:00+0000,-,Some centroid offset; 2 stars in pixel,-,
1512.01,434718964,-,-,qlp,PC,-,-,-,345.4881,64.0673,10.262,1.0,,,,8.512,7.085,6.383000000000000,14.371000000000000,19.332,,,TRUE,,,0.0,-1.0,FALSE,60.0,,60.0,,0.0,-1.0,,,,,-1.0,-1.0,-1.0,-1.0,,,,,,,3.0,,3.0,,,,,0.0,0.0,0.0,13150597.92,13150597.92,TRUE,,1.05,,,,,1697734.89,,1765.7933,0.0043,1.59748,0.00024,2.74,0.23,,,,,,550.0,37.13,0.0,-1.0,20.0,,FALSE,23 01 57.1,+64 04 02,FALSE,FALSE,20.0,,,30.0,,,2019-12-05 21:41:10+0000,2020-05-20 19:58:55+0000,-,No stellar info; could be evolved or a small star; if evolved then likely EB,-,
1513.01,269509393,-,SG,qlp,PC,-,-,-,350.3734,60.1756,10.287,0.006,11.362,10.868,0.494,9.732000000000000,9.475,9.43,10.669,10.965,0.311,0.767,FALSE,,,0.0,-1.0,FALSE,60.0,13.05,60.0,13.05,0.0,-1.0,1.55,0.07,1.55,1.2,6221.0,156.0,6221.0,-1.0,4.13,0.09,,,,0.0501,2.0,0.0501,2.0,,,,,0.0,0.0,2.1,1.52,2.59,TRUE,,0.91,4.07,0.32,15.56,7.29,0.33,22.09,1764.8442,0.007000000000000000,1.7658900000000000,0.0008700000000000000,3.81,0.82,-17.34,2.75,0.72,3.2,4.22,730.0,2.27,2509.0,6579.0,14.0,275.91,FALSE,23 21 29.6,+60 10 32,FALSE,FALSE,20.0,4.55,4.55,30.0,6.67,6.67,2019-12-05 21:41:10+0000,2020-05-20 19:58:58+0000,-,Slight depth-aperture correlation,-,
1514.01,270238522,-,MS,qlp,SB1,-,-,-,351.6485,64.3047,7.559,0.006,8.081,7.82,0.261,7.227,7.117000000000000,7.11,7.755,7.914,0.165,1.258,FALSE,,,0.0,-1.0,FALSE,60.0,5.05,60.0,5.05,0.0,-1.0,3.64,0.15,3.61,1.74,7339.0,150.0,7521.0,-1.0,3.56,0.08,,,,0.05,3.0,0.05,3.0,,,,,0.0,0.0,6.08,0.71,6.12,TRUE,,1.18,11.89,0.66,317.83,126.47,0.79,160.09,1765.4764,0.0063,1.36991,0.00028,4.16,0.28,0.73,5.2,1.36,6.05,1.73,1170.0,1.21,3254.0,18625.0,20.0,242.01,FALSE,23 26 35.6,+64 18 16,FALSE,FALSE,20.0,1.72,1.72,30.0,2.55,2.55,2019-12-05 21:41:10+0000,2019-12-05 21:41:10+0000,-,looks like stellar variability,-,
1515.01,470709084,T001515,SG,qlp,PC,passed,-,-,357.3681,61.6828,10.443,0.006,11.986000000000000,11.338,0.648,9.641,9.263,9.123,11.019,11.51,0.507,2.628,FALSE,1.17,-2.7,1.0,253.0,FALSE,60.0,15.63,59.0,15.37,2.0,234.0,2.32,,2.32,1.27,6370.0,122.0,6370.0,5399.0,3.81,,3.88866725086,0.12,,0.0502,3.0,0.0502,3.0,0.897977,2.39451177949,,0.1498,2.0,1.3,1.91,1.7,3.5,FALSE,-5.11947087944663,0.94,7.71,,46.04,16.29,0.45,36.2,1764.9144,0.0052,3.66328,0.0009,2.26,0.49,0.93,5.14,1.36,5.99,4.67,1080.0,2.71,1347.0,548.0,14.0,337.29,FALSE,23 49 28.3,+61 40 58,TRUE,FALSE,20.0,5.26,5.52,30.0,7.79,8.04,2019-12-05 21:41:10+0000,2020-05-20 19:59:01+0000,,Possible depth-aperture correlation,"Removed from selected_TOIs. Odd-even transit depth discrepancy increased from 2.5 sigma in S17 to 5.5 sigma in S17+S18. Our odd-even threshold for selecting potential TKS targets is 3 sigma., Passes vetting. No secondary lines. Systemic and Gaia RVs agree.",3.0
1516.01,376637093,T001516,MS,qlp,VPC+,passed,failed,-,340.0844,69.5037,10.377,0.006,11.224,10.858000000000000,0.366,9.919,9.702,9.669,10.716,10.973000000000000,0.272,-0.005,FALSE,0.65,-2.77,1.0,253.0,FALSE,60.0,13.0,59.0,12.78,2.0,248.0,1.24,0.05,1.24,1.32,6485.0,136.0,6485.0,6199.0,4.37,0.09,4.455971110260000,-0.27,,0.05,4.0,0.05,4.0,0.483291,10.3799567085,,0.1288,2.02,4.39,1.48,1.51,5.27,FALSE,-5.2320810332786000,0.92,16.4,0.71,317.83,132.78,0.68,195.26,1765.3253,0.0002,2.05603,1E-05,2.83,0.02,-2.08,2.24,0.59,2.61,6.02,16570.0,0.21,1840.0,1903.0,72.0,247.05,FALSE,22 40 20.3,+69 30 13,TRUE,FALSE,20.0,4.32,4.53,30.0,6.44,6.65,2019-12-05 21:41:10+0000,2020-05-20 19:59:01+0000,"clear field, deep transit, handful of outlier points in S18 QLP (not present in S17 QLP) that cause odd-even=27 sigma",TOI 1516; TFOP investigation ongoing,"Fails vetting. No secondary lines. VsinI=10.38km/s. Gaia RV unavailable., Fails vetting. No secondary lines. VsinI=10.38km/s. Gaia RV unavailable.",4.0
1517.01,455962313,-,-,qlp,NEB,-,-,-,340.0366,65.4397,9.599,0.043,10.823,10.234,0.589,9.025,8.759,8.722000000000000,,,,,TRUE,,,0.0,-1.0,FALSE,60.0,9.34,60.0,9.34,0.0,-1.0,,,,,-1.0,-1.0,-1.0,-1.0,,,,,,,3.0,,3.0,,,,,0.0,0.0,0.0,1.39,1.39,TRUE,,,,,,,0.18,,1766.0422,0.0039,4.51083,0.0006,2.39,0.44,,,,,,860.0,1.73,0.0,-1.0,18.0,184.76,FALSE,22 40 08.8,+65 26 22,FALSE,FALSE,20.0,3.23,3.23,30.0,4.75,4.75,2019-12-05 21:41:10+0000,2020-05-20 19:59:03+0000,-,Retired as TFOP NEB FP; no stellar parameters; could be twice the period,-,
1518.01,427761355,-,MS,qlp,VPC+,-,-,-,352.2676,67.0348,8.751,0.006,9.206,8.952,0.254,8.429,8.384,8.325,8.895,9.038,0.152,-0.248,FALSE,,,0.0,-1.0,FALSE,60.0,5.05,60.0,5.05,0.0,-1.0,1.82,0.14,1.82,2.54,9918.0,1388.0,9918.0,-1.0,4.32,0.15,,,,0.05,2.0,0.05,2.0,,,,,0.0,0.0,5.42,1.19,5.55,TRUE,,0.96,19.76,1.57,317.83,88.09,0.72,122.35,1766.1206,0.0002,1.90261,1E-05,2.05,0.07,0.73,2.54,0.7,3.0,4.85,9110.0,4.14,3284.0,19308.0,342.0,225.89,FALSE,23 29 04.2,+67 02 05,FALSE,FALSE,20.0,1.72,1.72,30.0,2.55,2.55,2019-12-05 21:41:10+0000,2020-05-20 19:58:57+0000,-,,-,
1519.01,272049972,-,MS,qlp,NEB,-,-,-,355.4166,62.9215,10.191,0.006,11.22,10.639000000000000,0.581,9.672,9.456,9.38,10.575,10.867,0.307,0.9540000000000000,FALSE,,,0.0,-1.0,FALSE,60.0,11.98,60.0,11.98,0.0,-1.0,0.68,0.03,1.58,,6083.0,116.0,6728.0,-1.0,,,,,,0.05,3.0,0.05,3.0,,,,,0.0,0.0,0.0,1.43,1.43,TRUE,,77.33,10.07,1.42,72.45,37.42,0.18,207.89,1765.3297,0.0008,1.09589,3E-05,2.82,0.03,-0.65,2.33,0.6,2.7,3.1,3970.0,330.72,3715.0,31652.0,118.0,294.85,FALSE,23 41 40.0,+62 55 17,FALSE,FALSE,20.0,4.15,4.15,30.0,6.11,6.11,2019-12-05 21:41:10+0000,2019-12-05 21:41:10+0000,-,,-,
1520.01,269238073,T001520,MS,qlp,PC,passed,-,-,350.2325,62.1611,9.688,0.006,10.741,10.154,0.5870000000000000,9.15,8.853,8.833,10.091000000000000,10.408,0.33,0.8270000000000000,FALSE,1.36,-1.86,2.0,235.0,FALSE,60.0,8.82,58.0,8.53,4.0,236.0,1.5,0.07,1.5,1.17,6153.0,155.0,6153.0,6005.0,4.15,0.08,4.58803265011,-0.16,,0.0501,3.0,0.0501,3.0,0.639105,9.663817087710000,,0.1723,2.71,3.96,1.2,1.39,5.14,FALSE,-4.9318950578533900,0.8,3.89,0.25,9.51,2.99,0.66,4.53,1766.0095,0.0083,6.15501,0.00268,4.18,0.53,0.47,4.06,1.07,4.73,9.93,690.0,1.19,1313.0,493.0,13.0,196.55,FALSE,23 20 55.8,+62 09 39,FALSE,FALSE,74.0,10.55,10.84,296.0,42.61,42.9,2019-12-05 21:41:10+0000,2020-05-20 19:58:56+0000,,Slight depth-aperture correlation,"The Vsini is 9.5 km/s. We consider 10 km/s the limit of ReaMatch. In that regard, I think the double peaks are due to Vsini rather than a companion. The nearly matching peaks support this as well., Moderate vsini=9.7 km/s and no Gaia RV., Moderate vsini=9.7 km/s and no Gaia RV., The Vsini is 9.5 km/s. We consider 10 km/s the limit of ReaMatch. In that regard, I think the double peaks are due to Vsini rather than a companion. The nearly matching peaks support this as well.",4.0
1521.01,366074069,-,SG,qlp,PC,-,-,-,356.7707,69.0496,9.789,0.006,10.869000000000000,10.309000000000000,0.56,9.255,8.988,8.921,10.186,10.497,0.324,1.7110000000000000,FALSE,,,0.0,-1.0,FALSE,60.0,9.87,60.0,9.87,0.0,-1.0,2.31,0.11,2.31,1.17,6146.0,188.0,6146.0,-1.0,3.78,0.09,,,,0.0513,4.0,0.0513,4.0,,,,,0.0,0.0,2.94,1.39,3.25,TRUE,,1.12,16.98,0.81,317.83,113.57,0.42,270.4,1768.0886,0.0007,4.18106,0.00012,4.57,0.08,0.71,5.5,1.45,6.41,4.98,5180.0,0.25,1599.0,1085.0,114.0,317.75,FALSE,23 47 05.0,+69 02 58,FALSE,FALSE,20.0,3.41,3.41,30.0,5.02,5.02,2019-12-05 21:41:10+0000,2020-05-20 19:59:01+0000,-,Match to 366074071,-,
1522.01,367102581,-,MS,qlp,PC,-,-,-,314.2687,78.6748,9.396,0.006,9.896,9.638,0.258,9.126,9.048,9.019,9.559,9.709,0.161,-0.102,FALSE,,,0.0,-1.0,FALSE,60.0,6.24,60.0,6.24,0.0,-1.0,1.89,0.06,1.89,2.28,9024.0,335.0,9024.0,-1.0,4.24,0.07,,,,0.05,7.0,0.05,7.0,,,,,0.0,0.0,4.67,1.39,4.87,TRUE,,3.07,4.46,0.26,18.18,4.66,0.63,7.4,1765.3788,0.0052,2.97962,0.00049,2.57,0.37,0.73,3.23,0.84,3.75,6.07,590.0,1.04,2210.0,3964.0,16.0,303.98,FALSE,20 57 04.5,+78 40 29,FALSE,FALSE,28.0,2.96,2.96,110.0,11.36,11.36,2019-12-05 21:41:10+0000,2020-05-20 19:59:00+0000,-,Possible multi; multiple stars in pixel,-,
1523.01,387413037,-,MS,qlp,NEB,-,-,-,311.2366,69.1519,10.32,0.006,11.195,10.901,0.294,9.827,9.622,9.586,10.639000000000000,10.879000000000000,0.255,0.302,FALSE,,,0.0,-1.0,FALSE,60.0,13.21,60.0,13.21,0.0,-1.0,1.53,0.06,1.53,1.44,6745.0,164.0,6745.0,-1.0,4.23,0.09,,,,0.05,6.0,0.05,6.0,,,,,0.0,0.0,2.31,1.53,2.77,TRUE,,0.98,5.19,0.35,23.51,6.25,0.36,17.36,1738.9503,0.0054,6.726940000000000,0.00104,2.65,0.43,0.82,3.99,1.04,4.64,11.07,1070.0,2.7,1123.0,264.0,13.0,305.76,FALSE,20 44 56.8,+69 09 06,FALSE,FALSE,20.0,4.61,4.61,30.0,6.76,6.76,2019-12-05 21:41:10+0000,2020-05-20 19:59:03+0000,-,TFOP FP; possible timing variations,-,
1524.01,314338017,-,SG,qlp,PC,-,-,-,319.145,58.7728,9.133,0.033,9.967,9.519,0.44800000000000000,8.575,8.446,8.39,9.434,9.689,0.266,3.7240000000000000,FALSE,,,0.0,-1.0,FALSE,60.0,5.8,60.0,5.8,0.0,-1.0,6.79,,6.79,,8522.0,122.0,8522.0,-1.0,,,,,,0.05,3.0,0.05,3.0,,,,,0.0,0.0,0.0,1.39,1.39,TRUE,,1.0,13.69,,317.83,42.53,0.18,236.28,1719.5669,0.0103,10.95478,0.00241,4.54,0.73,0.97,16.0,4.23,18.66,4.49,400.0,1.31,1425.0,685.0,9.0,792.79,FALSE,21 16 34.8,+58 46 22,FALSE,FALSE,20.0,1.99,1.99,30.0,2.94,2.94,2019-12-05 21:41:10+0000,2020-05-20 19:58:59+0000,-,Some odd-even,-,
1525.01,276380902,-,MS,qlp,NEB,-,-,-,308.0658,58.3289,10.32,0.015,10.717,10.48,0.237,9.985,9.96,9.954,10.464,10.595,0.145,0.805,FALSE,,,0.0,-1.0,FALSE,60.0,11.21,60.0,11.21,0.0,-1.0,3.14,0.13,3.14,2.45,9603.0,251.0,9603.0,-1.0,3.83,0.07,,,,0.05,3.0,0.05,3.0,,,,,0.0,0.0,8.36,1.39,8.47,TRUE,,1.02,6.87,0.49,37.85,15.64,1.09,14.35,1715.1928,0.0038,0.61724,6E-05,1.23,0.22,0.94,3.09,0.81,3.6,1.31,470.0,1.4,3540.0,26097.0,15.0,799.45,FALSE,20 32 15.8,+58 19 44,FALSE,FALSE,20.0,3.88,3.88,30.0,5.71,5.71,2019-12-05 21:41:10+0000,2020-05-20 19:58:59+0000,-,a/r = 1.3; outside star,-,
1526.01,313761775,T001526,SG,qlp,NEB,passed,passed,failed,318.3478,56.9438,9.694,0.006,10.773,10.253,0.52,9.144,8.907,8.868,10.084,10.388,0.317,1.745,FALSE,0.64,-2.99,13.0,49.0,TRUE,60.0,9.47,47.0,7.46,4.0,48.0,2.38,0.11,2.38,1.24,6298.0,299.0,6298.0,6083.0,3.77,0.11,3.950190058305,-0.045,,0.0507,2.0,0.0507,2.0,0.559395,7.224717433205,,0.1136,1.77,2.61,2.4,1.39,4.2,FALSE,-5.50029076590235,0.89,5.51,0.42,26.03,12.51,0.54,23.17,1716.3522,0.0038,1.53127,0.00011,1.3,0.3,0.95,3.98,1.05,4.63,2.52,470.0,1.66,1558.0,978.0,11.0,320.06,TRUE,21 13 23.5,+56 56 37,FALSE,FALSE,20.0,1.26,3.27,30.0,2.81,4.82,2019-12-05 21:41:10+0000,2020-05-20 19:58:59+0000,"small depth-aperture correlation, dV=5.7 sep=14"" NW",Variable star; some depth-aperture correlation,"Passes vetting. No secondary lines. VsinI=7km/s. Gaia RV unavailable., SG1 detects NEB 1' E and retired as such, this should be dropped., SG1 detects NEB 1' E and retired as such, this should be dropped., Passes vetting. No secondary lines. VsinI=7km/s. Gaia RV unavailable.",3.0
1527.01,202375913,-,MS,qlp,PC,-,-,-,5.9655,51.4683,9.697,0.009000000000000000,10.259,9.982000000000000,0.27700000000000000,9.358000000000000,9.24,9.194000000000000,9.911,10.078,0.18,0.862,FALSE,,,0.0,-1.0,FALSE,60.0,7.82,60.0,7.82,0.0,-1.0,2.76,0.1,2.76,1.79,7664.0,135.0,7664.0,-1.0,3.81,0.08,,,,0.05,1.0,0.05,1.0,,,,,0.0,0.0,4.91,1.39,5.1,TRUE,,0.94,15.28,0.66,317.83,80.27,0.66,121.62,1768.2357,0.0029,5.06203,0.00128,3.68,0.29,0.85,6.1,1.58,7.08,5.46,2900.0,1.09,1692.0,1361.0,38.0,482.2,FALSE,00 23 51.7,+51 28 05,FALSE,FALSE,20.0,2.7,2.7,30.0,3.98,3.98,2019-12-05 21:41:10+0000,2020-05-20 19:58:57+0000,-,,-,
1528.01,285543785,-,-,qlp,VPC,-,-,-,13.222,60.8917,9.716,0.033,10.257,10.049,0.20800000000000000,9.444000000000000,9.368,9.386000000000000,,,,,TRUE,,,0.0,-1.0,FALSE,60.0,8.19,60.0,8.19,0.0,-1.0,,,,,-1.0,-1.0,-1.0,-1.0,,,,,,,3.0,,3.0,,,,,0.0,0.0,0.0,1.39,1.39,TRUE,,,,,,,0.18,,1772.167,0.0014,9.93856,0.00062,3.92,0.15,,,,,,7390.0,2755.99,0.0,-1.0,45.0,392.88,FALSE,00 52 53.3,+60 53 30,FALSE,FALSE,20.0,2.82,2.82,30.0,4.17,4.17,2019-12-05 21:41:10+0000,2020-05-20 19:59:01+0000,-,No stellar information,-,
